   5.619431098366167E-002   -696.699971840000    8.258904647048102E-010
   5.605059151823032E-002   -696.799971840000    7.823769133793292E-010
   5.590687205279896E-002   -696.899971840000    7.521711330672217E-010
   5.576315258736760E-002   -696.999971840000    7.806702849507277E-010
   5.561943312193624E-002   -697.099971840000    8.249737564269370E-010
   5.547571365650488E-002   -697.199971840000    8.229544220417726E-010
   5.533199419107352E-002   -697.299971840000    7.773226358656510E-010
   5.518827472564216E-002   -697.399971840000    7.524162323898480E-010
   5.504455526021080E-002   -697.499971840000    7.858361548505849E-010
   5.490083579477945E-002   -697.599971840000    8.275288051167454E-010
   5.475711632934808E-002   -697.699971840000    8.194858041198080E-010
   5.461339686391672E-002   -697.799971840000    7.725129190779680E-010
   5.446967739848536E-002   -697.899971840000    7.533911303435061E-010
   5.432595793305400E-002   -697.999971840000    7.910913786442557E-010
   5.418223846762264E-002   -698.099971840000    8.294801942185481E-010
   5.403851900219128E-002   -698.199971840000    8.155392706652114E-010
   5.389479953675992E-002   -698.299971840000    7.680377448807010E-010
   5.375108007132856E-002   -698.399971840000    7.550758970295720E-010
   5.360736060589721E-002   -698.499971840000    7.963426452283946E-010
   5.346364114046585E-002   -698.599971840000    8.307979392284647E-010
   5.331992167503449E-002   -698.699971840000    8.111778277222070E-010
   5.317620220960313E-002   -698.799971840000    7.639823834411865E-010
   5.303248274417176E-002   -698.899971840000    7.574362792580579E-010
   5.288876327874040E-002   -698.999971840000    8.014985418524033E-010
   5.274504381330904E-002   -699.099971840000    8.314619050739317E-010
   5.260132434787768E-002   -699.199971840000    8.064721389499086E-010
   5.245760488244633E-002   -699.299971840000    7.604254309937807E-010
   5.231388541701497E-002   -699.399971840000    7.604246853309323E-010
   5.217016595158361E-002   -699.499971840000    8.064710369825256E-010
   5.202644648615225E-002   -699.599971840000    8.314619806474344E-010
   5.188272702072089E-002   -699.699971840000    8.014996951338439E-010
   5.173900755528953E-002   -699.799971840000    7.574368886451711E-010
   5.159528808985817E-002   -699.899971840000    7.639815162833162E-010
   5.145156862442681E-002   -699.999971840000    8.111767953702373E-010
   5.130784915899545E-002   -700.099971840000    8.307981647994135E-010
   5.116412969356409E-002   -700.199971840000    7.963438303195124E-010
   5.102041022813273E-002   -700.299971840000    7.550763579134297E-010
   5.087669076270137E-002   -700.399971840000    7.680367731712598E-010
   5.073297129727001E-002   -700.499971840000    8.155383247853630E-010
   5.058925183183865E-002   -700.599971840000    8.294805663479810E-010
   5.044553236640729E-002   -700.699971840000    7.910925751170565E-010
   5.030181290097593E-002   -700.799971840000    7.533914333863264E-010
   5.015809343554457E-002   -700.899971840000    7.725118614971199E-010
   5.001437397011321E-002   -700.999971840000    8.194849599185369E-010
   4.987065450468185E-002   -701.099971840000    8.275293181057323E-010
   4.972693503925049E-002   -701.199971840000    7.858373416713097E-010
   4.958321557381913E-002   -701.299971840000    7.524163714089917E-010
   4.943949610838777E-002   -701.399971840000    7.773215123866120E-010
   4.929577664295641E-002   -701.499971840000    8.229536929032419E-010
   4.915205717752505E-002   -701.599971840000    8.249744023666009E-010
   4.900833771209369E-002   -701.699971840000    7.806714408351594E-010
   4.886461824666233E-002   -701.799971840000    7.521711052149756E-010
   4.872089878123098E-002   -701.899971840000    7.823757448233382E-010
   4.857717931579962E-002   -701.999971840000    8.258898620496593E-010
   4.843345985036826E-002   -702.099971840000    8.218553828070839E-010
   4.828974038493690E-002   -702.199971840000    7.756884403924562E-010
   4.814602091950553E-002   -702.299971840000    7.526606614690027E-010
   4.800230145407417E-002   -702.399971840000    7.875818026193404E-010
   4.785858198864281E-002   -702.499971840000    8.282477110670554E-010
   4.771486252321145E-002   -702.599971840000    8.182210354205745E-010
   4.757114305778009E-002   -702.699971840000    7.709803836923572E-010
   4.742742359234874E-002   -702.799971840000    7.538750119208499E-010
   4.728370412691738E-002   -702.899971840000    7.928460120804635E-010
   4.713998466148602E-002   -702.999971840000    8.299908306204056E-010
   4.699626519605466E-002   -703.099971840000    8.141288690358159E-010
   4.685254573062330E-002   -703.199971840000    7.666359004013032E-010
   4.670882626519194E-002   -703.299971840000    7.557893688718948E-010
   4.656510679976058E-002   -703.399971840000    7.980755197762564E-010
   4.642138733432921E-002   -703.499971840000    8.310924928243400E-010
   4.627766786889786E-002   -703.599971840000    8.096445243291443E-010
   4.613394840346650E-002   -703.699971840000    7.627382544736657E-010
   4.599022893803514E-002   -703.799971840000    7.583649071763934E-010
   4.584650947260378E-002   -703.899971840000    8.031798829821739E-010
   4.570279000717242E-002   -703.999971840000    8.315358874734516E-010
   4.555907054174106E-002   -704.099971840000    8.048410392372135E-010
   4.541535107630970E-002   -704.199971840000    7.593633876829470E-010
   4.527163161087834E-002   -704.299971840000    7.615498714617306E-010
   4.512791214544698E-002   -704.399971840000    8.080724971627967E-010
   4.498419268001562E-002   -704.499971840000    8.313142666358738E-010
   4.484047321458426E-002   -704.599971840000    7.997979685811748E-010
   4.469675374915290E-002   -704.699971840000    7.565780285681127E-010
   4.455303428372154E-002   -704.799971840000    7.652810077326124E-010
   4.440931481829018E-002   -704.899971840000    8.126718546697679E-010
   4.426559535285882E-002   -704.999971840000    8.304310018395507E-010
   4.412187588742746E-002   -705.099971840000    7.946003468439816E-010
   4.397815642199610E-002   -705.199971840000    7.544379446538969E-010
   4.383443695656474E-002   -705.299971840000    7.694852453198155E-010
   4.369071749113338E-002   -705.399971840000    8.169026363757016E-010
   4.354699802570202E-002   -705.499971840000    8.288995555608425E-010
   4.340327856027066E-002   -705.599971840000    7.893374857477579E-010
   4.325955909483929E-002   -705.699971840000    7.529864185825953E-010
   4.311583962940793E-002   -705.799971840000    7.740815490178756E-010
   4.297212016397657E-002   -705.899971840000    8.206966432836643E-010
   4.282840069854521E-002   -705.999971840000    8.267433661604535E-010
   4.268468123311385E-002   -706.099971840000    7.841016028943103E-010
   4.254096176768250E-002   -706.199971840000    7.522530250342037E-010
   4.239724230225114E-002   -706.299971840000    7.789828619673830E-010
   4.225352283681978E-002   -706.399971840000    8.239935784598311E-010
   4.210980337138842E-002   -706.499971840000    8.239956428691391E-010
   4.196608390595706E-002   -706.599971840000    7.789862845205972E-010
   4.182236444052570E-002   -706.699971840000    7.522527744409875E-010
   4.167864497509434E-002   -706.799971840000    7.840980662755646E-010
   4.153492550966298E-002   -706.899971840000    8.267416912541419E-010
   4.139120604423161E-002   -706.999971840000    8.206990649774356E-010
   4.124748657880026E-002   -707.099971840000    7.740847944850004E-010
   4.110376711336890E-002   -707.199971840000    7.529856719396556E-010
   4.096004764793754E-002   -707.299971840000    7.893338989114853E-010
   4.081632818250618E-002   -707.399971840000    8.288982960499869E-010
   4.067260871707482E-002   -707.499971840000    8.169053771226551E-010
   4.052888925164346E-002   -707.599971840000    7.694882527856955E-010
   4.038516978621210E-002   -707.699971840000    7.544367172196857E-010
   4.024145032078074E-002   -707.799971840000    7.945967732657735E-010
   4.009773085534938E-002   -707.899971840000    8.304301770512252E-010
   3.995401138991803E-002   -707.999971840000    8.126748706206284E-010
   3.981029192448667E-002   -708.099971840000    7.652837197143628E-010
   3.966657245905530E-002   -708.199971840000    7.565763452766988E-010
   3.952285299362394E-002   -708.299971840000    7.997944702625444E-010
   3.937913352819258E-002   -708.399971840000    8.313138891602405E-010
   3.923541406276122E-002   -708.499971840000    8.080757393346630E-010
   3.909169459732986E-002   -708.599971840000    7.615522352461820E-010
   3.894797513189850E-002   -708.699971840000    7.593612824291568E-010
   3.880425566646715E-002   -708.799971840000    8.048376757139716E-010
   3.866053620103579E-002   -708.899971840000    8.315359630552381E-010
   3.851681673560443E-002   -708.999971840000    8.031832978408792E-010
   3.837309727017307E-002   -709.099971840000    7.583668761216050E-010
   3.822937780474171E-002   -709.199971840000    7.627357691691701E-010
   3.808565833931035E-002   -709.299971840000    8.096413517947262E-010
   3.794193887387899E-002   -709.399971840000    8.310930203141574E-010
   3.779821940844762E-002   -709.499971840000    7.980790499244952E-010
   3.765449994301626E-002   -709.599971840000    7.557909036202449E-010
   3.751078047758491E-002   -709.699971840000    7.666330838511283E-010
   3.736706101215355E-002   -709.799971840000    8.141259395790778E-010
   3.722334154672219E-002   -709.899971840000    8.299918019844528E-010
   3.707962208129083E-002   -709.999971840000    7.928495970578228E-010
   3.693590261585947E-002   -710.099971840000    7.538760814686081E-010
   3.679218315042811E-002   -710.199971840000    7.709772903462730E-010
   3.664846368499675E-002   -710.299971840000    8.182183963737037E-010
   3.650474421956539E-002   -710.399971840000    8.282491114555080E-010
   3.636102475413403E-002   -710.499971840000    7.875853798174717E-010
   3.621730528870267E-002   -710.599971840000    7.526612440390608E-010
   3.607358582327131E-002   -710.699971840000    7.756851290259238E-010
   3.592986635783995E-002   -710.799971840000    8.218530761968317E-010
   3.578614689240859E-002   -710.899971840000    8.258916699257854E-010
   3.564242742697723E-002   -710.999971840000    7.823792505151484E-010
   3.549870796154587E-002   -711.099971840000    7.521711888860196E-010
   3.535498849611451E-002   -711.199971840000    7.806679732106780E-010
   3.521126903068315E-002   -711.299971840000    8.249724644607808E-010
   3.506754956525179E-002   -711.399971840000    8.229558802369986E-010
   3.492383009982043E-002   -711.499971840000    7.773248828624603E-010
   3.478011063438907E-002   -711.599971840000    7.524159544657304E-010
   3.463639116895771E-002   -711.699971840000    7.858337812241875E-010
   3.449267170352635E-002   -711.799971840000    8.275277790466607E-010
   3.434895223809499E-002   -711.899971840000    8.194874924500088E-010
   3.420523277266363E-002   -711.999971840000    7.725150342936569E-010
   3.406151330723227E-002   -712.099971840000    7.533905243705574E-010
   3.391779384180091E-002   -712.199971840000    7.910889857010879E-010
   3.377407437636955E-002   -712.299971840000    8.294794498650429E-010
   3.363035491093819E-002   -712.399971840000    8.155411623649211E-010
   3.348663544550683E-002   -712.499971840000    7.680396883701135E-010
   3.334291598007547E-002   -712.599971840000    7.550749753732733E-010
   3.319919651464411E-002   -712.699971840000    7.963402750390201E-010
   3.305547704921275E-002   -712.799971840000    8.307974879941165E-010
   3.291175758378139E-002   -712.899971840000    8.111798923836657E-010
   3.276803811835003E-002   -712.999971840000    7.639841178480183E-010
   3.262431865291868E-002   -713.099971840000    7.574350605979705E-010
   3.248059918748732E-002   -713.199971840000    8.014962352801980E-010
   3.233687972205596E-002   -713.299971840000    8.314617538462317E-010
   3.219316025662459E-002   -713.399971840000    8.064743428707780E-010
   3.204944079119323E-002   -713.499971840000    7.604269224425494E-010
   3.190572132576187E-002   -713.599971840000    7.604231941353884E-010
   3.176200186033051E-002   -713.699971840000    8.064688330541140E-010
   3.161828239489915E-002   -713.799971840000    8.314621317472149E-010
   3.147456292946780E-002   -713.899971840000    8.015020017376493E-010
   3.133084346403644E-002   -713.999971840000    7.574381076049524E-010
   3.118712399860507E-002   -714.099971840000    7.639797821499741E-010
   3.104340453317372E-002   -714.199971840000    8.111747307320398E-010
   3.089968506774236E-002   -714.299971840000    8.307986159798187E-010
   3.075596560231100E-002   -714.399971840000    7.963462006622665E-010
   3.061224613687964E-002   -714.499971840000    7.550772800081338E-010
   3.046852667144828E-002   -714.599971840000    7.680348300801500E-010
   3.032480720601692E-002   -714.699971840000    8.155364332588432E-010
   3.018108774058556E-002   -714.799971840000    8.294813108602892E-010
   3.003736827515420E-002   -714.899971840000    7.910949685052272E-010
   2.989364880972284E-002   -714.999971840000    7.533920401414728E-010
   2.974992934429148E-002   -715.099971840000    7.725097470432330E-010
   2.960620987886012E-002   -715.199971840000    8.194832721853805E-010
   2.946249041342876E-002   -715.299971840000    8.275303448752558E-010
   2.931877094799740E-002   -715.399971840000    7.858397164470635E-010
   2.917505148256604E-002   -715.499971840000    7.524166509672805E-010
   2.903133201713468E-002   -715.599971840000    7.773192671036149E-010
   2.888761255170332E-002   -715.699971840000    8.229522364027970E-010
   2.874389308627196E-002   -715.799971840000    8.249756963881120E-010
   2.860017362084060E-002   -715.899971840000    7.806737554648679E-010
   2.845645415540924E-002   -715.999971840000    7.521710531587010E-010
   2.831273468997788E-002   -716.099971840000    7.823734118198485E-010
   2.816901522454652E-002   -716.199971840000    8.258886613020271E-010
   2.802529575911516E-002   -716.299971840000    8.218569260347735E-010
   2.788157629368380E-002   -716.399971840000    7.756906552003444E-010
   2.773785682825244E-002   -716.499971840000    7.526602821463833E-010
   2.759413736282108E-002   -716.599971840000    7.875794280265771E-010
   2.745041789738973E-002   -716.699971840000    8.282467889661849E-010
   2.730669843195836E-002   -716.799971840000    8.182228088444237E-010
   2.716297896652700E-002   -716.899971840000    7.709824641056094E-010
   2.701925950109564E-002   -716.999971840000    7.538743213096804E-010
   2.687554003566428E-002   -717.099971840000    7.928436475093872E-010
   2.673182057023292E-002   -717.199971840000    8.299902120744591E-010
   2.658810110480156E-002   -717.299971840000    8.141308576888026E-010
   2.644438163937020E-002   -717.399971840000    7.666378239006300E-010
   2.630066217393884E-002   -717.499971840000    7.557884015870812E-010
   2.615694270850748E-002   -717.599971840000    7.980732297382911E-010
   2.601322324307612E-002   -717.699971840000    8.310922142171087E-010
   2.586950377764476E-002   -717.799971840000    8.096467296303082E-010
   2.572578431221340E-002   -717.899971840000    7.627400267915043E-010
   2.558206484678204E-002   -717.999971840000    7.583637341343628E-010
   2.543834538135068E-002   -718.099971840000    8.031777646272948E-010
   2.529462591591932E-002   -718.199971840000    8.315360207014548E-010
   2.515090645048796E-002   -718.299971840000    8.048435098033238E-010
   2.500718698505660E-002   -718.399971840000    7.593650822135949E-010
   2.486346751962524E-002   -718.499971840000    7.615486444378933E-010
   2.471974805419388E-002   -718.599971840000    8.080707307055473E-010
   2.457602858876252E-002   -718.699971840000    8.313149797884563E-010
   2.443230912333116E-002   -718.799971840000    7.998008776513348E-010
   2.428858965789981E-002   -718.899971840000    7.565798841021083E-010
   2.414487019246845E-002   -718.999971840000    7.652800712748358E-010
   2.400115072703708E-002   -719.099971840000    8.126708304650137E-010
   2.385743126160572E-002   -719.199971840000    8.304327121740357E-010
   2.371371179617437E-002   -719.299971840000    7.946041874656410E-010
   2.356999233074301E-002   -719.399971840000    7.544406095790372E-010
   2.342627286531165E-002   -719.499971840000    7.694854168737974E-010
   2.328255339988029E-002   -719.599971840000    8.169032737472325E-010
   2.313883393444893E-002   -719.699971840000    8.289033152056163E-010
   2.299511446901757E-002   -719.799971840000    7.893435635373715E-010
   2.285139500358621E-002   -719.899971840000    7.529915625169919E-010
   2.270767553815485E-002   -719.999971840000    7.740848187094711E-010
   2.256395607272349E-002   -720.099971840000    8.207011895970261E-010
   2.242023660729213E-002   -720.199971840000    8.267518351151255E-010
   2.227651714186077E-002   -720.299971840000    7.841132806043884E-010
   2.213279767642941E-002   -720.399971840000    7.522648711922493E-010
   2.198907821099805E-002   -720.499971840000    7.789941390734739E-010
   2.184535874556669E-002   -720.599971840000    8.240076120781477E-010
   2.170163928013533E-002   -720.699971840000    8.240155449624925E-010
   2.155791981470397E-002   -720.799971840000    7.790121251347781E-010
   2.141420034927261E-002   -720.899971840000    7.522819367713351E-010
   2.127048088384125E-002   -720.999971840000    7.841295364231223E-010
   2.112676141840989E-002   -721.099971840000    8.267791449008309E-010
   2.098304195297853E-002   -721.199971840000    8.207473900768321E-010
   2.083932248754717E-002   -721.299971840000    7.741464953870612E-010
   2.069560302211581E-002   -721.399971840000    7.530587556917030E-010
   2.055188355668445E-002   -721.499971840000    7.894158942348589E-010
   2.040816409125309E-002   -721.599971840000    8.289940635916073E-010
   2.026444462582173E-002   -721.699971840000    8.170250496523300E-010
   2.012072516039037E-002   -721.799971840000    7.696406592967614E-010
   1.997700569495901E-002   -721.899971840000    7.546203168432108E-010
   1.983328622952765E-002   -721.999971840000    7.948048925875971E-010
   1.968956676409629E-002   -722.099971840000    8.306717706803646E-010
   1.954584729866493E-002   -722.199971840000    8.129743369525503E-010
   1.940212783323357E-002   -722.299971840000    7.656652527838232E-010
   1.925840836780221E-002   -722.399971840000    7.570369620015401E-010
   1.911468890237085E-002   -722.499971840000    8.003172377924054E-010
   1.897096943693949E-002   -722.599971840000    8.319209587127755E-010
   1.882724997150813E-002   -722.699971840000    8.088289486178594E-010
   1.868353050607678E-002   -722.799971840000    7.625117319616194E-010
   1.853981104064541E-002   -722.899971840000    7.605146771073128E-010
   1.839609157521405E-002   -722.999971840000    8.061452303843991E-010
   1.825237210978269E-002   -723.099971840000    8.330599469859234E-010
   1.810865264435134E-002   -723.199971840000    8.050818314624339E-010
   1.796493317891998E-002   -723.299971840000    7.607816230079274E-010
   1.782121371348862E-002   -723.399971840000    7.656180985597537E-010
   1.767749424805725E-002   -723.499971840000    8.129051195656983E-010
   1.753377478262590E-002   -723.599971840000    8.349172142942530E-010
   1.739005531719453E-002   -723.699971840000    8.028652961971618E-010
   1.724633585176317E-002   -723.799971840000    7.618588298501779E-010
   1.710261638633181E-002   -723.899971840000    7.738169605818994E-010
   1.695889692090046E-002   -723.999971840000    8.222563311317900E-010
   1.681517745546910E-002   -724.099971840000    8.395749012512201E-010
   1.667145799003774E-002   -724.199971840000    8.048899917980728E-010
   1.652773852460638E-002   -724.299971840000    7.690598746902493E-010
   1.638401905917501E-002   -724.399971840000    7.887974150746455E-010
   1.624029959374366E-002   -724.499971840000    8.383902366627654E-010
   1.609658012831230E-002   -724.599971840000    8.521594244722753E-010
   1.595286066288094E-002   -724.699971840000    8.176774196157332E-010
   1.580914119744958E-002   -724.799971840000    7.902965025566539E-010
   1.566542173201822E-002   -724.899971840000    8.194481063510787E-010
   1.552170226658686E-002   -724.999971840000    8.714170778989645E-010
   1.537798280115550E-002   -725.099971840000    8.848716869142317E-010
   1.523426333572414E-002   -725.199971840000    8.564009770034644E-010
   1.509054387029278E-002   -725.299971840000    8.435589829012519E-010
   1.494682440486142E-002   -725.399971840000    8.858653760223682E-010
   1.480310493943006E-002   -725.499971840000    9.441119154623978E-010
   1.465938547399870E-002   -725.599971840000    9.647012830702097E-010
   1.451566600856734E-002   -725.699971840000    9.533443042774973E-010
   1.437194654313598E-002   -725.799971840000    9.655859610026553E-010
   1.422822707770462E-002   -725.899971840000    1.028500303523720E-009
   1.408450761227326E-002   -725.999971840000    1.101867541722212E-009
   1.394078814684190E-002   -726.099971840000    1.143637398085289E-009
   1.379706868141054E-002   -726.199971840000    1.166962832123252E-009
   1.365334921597918E-002   -726.299971840000    1.219553589976003E-009
   1.350962975054782E-002   -726.399971840000    1.315868026476804E-009
   1.336591028511646E-002   -726.499971840000    1.420319684618650E-009
   1.322219081968510E-002   -726.599971840000    1.504385827734764E-009
   1.307847135425374E-002   -726.699971840000    1.584645131774887E-009
   1.293475188882238E-002   -726.799971840000    1.697008730418130E-009
   1.279103242339102E-002   -726.899971840000    1.846862784473916E-009
   1.264731295795966E-002   -726.999971840000    2.007102342092069E-009
   1.250359349252830E-002   -727.099971840000    2.161314211911967E-009
   1.235987402709694E-002   -727.199971840000    2.325609986954462E-009
   1.221615456166558E-002   -727.299971840000    2.524701331088370E-009
   1.207243509623422E-002   -727.399971840000    2.759657240532027E-009
   1.192871563080286E-002   -727.499971840000    3.012428019506589E-009
   1.178499616537150E-002   -727.599971840000    3.275516769069903E-009
   1.164127669994014E-002   -727.699971840000    3.562984475082980E-009
   1.149755723450878E-002   -727.799971840000    3.891651966375467E-009
   1.135383776907742E-002   -727.899971840000    4.261765693649858E-009
   1.121011830364606E-002   -727.999971840000    4.663126946957176E-009
   1.106639883821470E-002   -728.099971840000    5.094414469407974E-009
   1.092267937278335E-002   -728.199971840000    5.567984073428184E-009
   1.077895990735198E-002   -728.299971840000    6.096343840564724E-009
   1.063524044192063E-002   -728.399971840000    6.681090113730482E-009
   1.049152097648927E-002   -728.499971840000    7.318620470718431E-009
   1.034780151105790E-002   -728.599971840000    8.012329636265822E-009
   1.020408204562655E-002   -728.699971840000    8.774198812165425E-009
   1.006036258019519E-002   -728.799971840000    9.615534816797060E-009
   9.916643114763826E-003   -728.899971840000    1.054089879899511E-008
   9.772923649332466E-003   -728.999971840000    1.155278047798015E-008
   9.629204183901107E-003   -729.099971840000    1.265913885611262E-008
   9.485484718469746E-003   -729.199971840000    1.387350115874348E-008
   9.341765253038387E-003   -729.299971840000    1.520883706675417E-008
   9.198045787607027E-003   -729.399971840000    1.667440912200202E-008
   9.054326322175667E-003   -729.499971840000    1.827936553982417E-008
   8.910606856744307E-003   -729.599971840000    2.003734419663688E-008
   8.766887391312949E-003   -729.699971840000    2.196600703830307E-008
   8.623167925881587E-003   -729.799971840000    2.408312307876435E-008
   8.479448460450229E-003   -729.899971840000    2.640509783003706E-008
   8.335728995018869E-003   -729.999971840000    2.894965881026311E-008
   8.192009529587507E-003   -730.099971840000    3.173867105383100E-008
   8.048290064156149E-003   -730.199971840000    3.479758368146763E-008
   7.904570598724789E-003   -730.299971840000    3.815304626103378E-008
   7.760851133293429E-003   -730.399971840000    4.183240452581870E-008
   7.617131667862069E-003   -730.499971840000    4.586571735322586E-008
   7.473412202430710E-003   -730.599971840000    5.028754263203350E-008
   7.329692736999349E-003   -730.699971840000    5.513653788671530E-008
   7.185973271567989E-003   -730.799971840000    6.045415645330755E-008
   7.042253806136630E-003   -730.899971840000    6.628473101379604E-008
   6.898534340705270E-003   -730.999971840000    7.267706846164247E-008
   6.754814875273910E-003   -731.099971840000    7.968571761110883E-008
   6.611095409842551E-003   -731.199971840000    8.737085999730473E-008
   6.467375944411191E-003   -731.299971840000    9.579781447310690E-008
   6.323656478979831E-003   -731.399971840000    1.050375467376652E-007
   6.179937013548471E-003   -731.499971840000    1.151680851937091E-007
   6.036217548117111E-003   -731.599971840000    1.262756412038905E-007
   5.892498082685752E-003   -731.699971840000    1.384549008153473E-007
   5.748778617254392E-003   -731.799971840000    1.518092194813144E-007
   5.605059151823032E-003   -731.899971840000    1.664515498902028E-007
   5.461339686391673E-003   -731.999971840000    1.825059329838750E-007
   5.317620220960313E-003   -732.099971840000    2.001087837074089E-007
   5.173900755528952E-003   -732.199971840000    2.194097261405678E-007
   5.030181290097593E-003   -732.299971840000    2.405725022216900E-007
   4.886461824666233E-003   -732.399971840000    2.637764425097222E-007
   4.742742359234873E-003   -732.499971840000    2.892183300525017E-007
   4.599022893803514E-003   -732.599971840000    3.171141794352158E-007
   4.455303428372154E-003   -732.699971840000    3.477008415344466E-007
   4.311583962940793E-003   -732.799971840000    3.812378041799036E-007
