   -8.0000E+00     1.1750E-21     7.0819E-23     1.2109E-06     4.6869E-06     2.0234E-06     2.3435E-06     5.7189E+02     5.7189E+02
   -7.9000E+00     1.1750E-21     7.0816E-23     1.2050E-06     4.6185E-06     1.9939E-06     2.3093E-06     5.6631E+02     5.6631E+02
   -7.8000E+00     1.1750E-21     7.0816E-23     1.1373E-06     3.8831E-06     1.6764E-06     1.9415E-06     5.0447E+02     5.0447E+02
   -7.7000E+00     1.4869E-21     8.9615E-23     2.5806E-07     3.5474E-06     1.5315E-06     1.7737E-06     4.7497E+02     4.7497E+02
   -7.6000E+00     1.0377E-21     6.2544E-23     2.7934E-07     4.0645E-06     1.7547E-06     2.0323E-06     5.2007E+02     5.2007E+02
   -7.5000E+00     6.6946E-22     4.0374E-23     1.2297E-06     4.7272E-06     2.0408E-06     2.3636E-06     5.7516E+02     5.7516E+02
   -7.4000E+00     7.4747E-22     4.5168E-23     1.4414E-06     4.5575E-06     1.9676E-06     2.2788E-06     5.6131E+02     5.6131E+02
   -7.3000E+00     1.2344E-21     7.4938E-23     1.0855E-06     3.8128E-06     1.6461E-06     1.9064E-06     4.9837E+02     4.9837E+02
   -7.2000E+00     1.4726E-21     9.1128E-23     2.5020E-07     3.5647E-06     1.5389E-06     1.7823E-06     4.7650E+02     4.7650E+02
   -7.1000E+00     9.9739E-22     7.0135E-23     2.8607E-07     4.1466E-06     1.7902E-06     2.0733E-06     5.2704E+02     5.2704E+02
   -7.0000E+00     7.2041E-22     8.4517E-23     1.2941E-06     4.7571E-06     2.0537E-06     2.3785E-06     5.7758E+02     5.7758E+02
   -6.9000E+00     1.0416E-21     2.3178E-22     1.4253E-06     4.4895E-06     1.9382E-06     2.2447E-06     5.5571E+02     5.5571E+02
   -6.8000E+00     2.3679E-21     8.3447E-22     1.0177E-06     3.7487E-06     1.6184E-06     1.8744E-06     4.9277E+02     4.9277E+02
   -6.7000E+00     5.7448E-21     3.1010E-21     2.4898E-07     3.5919E-06     1.5507E-06     1.7959E-06     4.7893E+02     4.7893E+02
   -6.6000E+00     1.7098E-20     1.1537E-20     2.9404E-07     4.2292E-06     1.8258E-06     2.1146E-06     5.3402E+02     5.3402E+02
