    4.4100E+00     2.1430E+09     2.6112E+03     5.5391E+02     1.9515E-02
    4.4000E+00     2.1747E+09     2.6304E+03     5.6189E+02    -2.7864E-03
    4.3900E+00     1.9561E+09     2.4947E+03     5.0683E+02    -3.5386E-03
    4.3800E+00     1.8004E+09     2.3934E+03     4.6751E+02     4.0443E-03
    4.3700E+00     1.9307E+09     2.4785E+03     5.0041E+02     2.4874E-03
    4.3600E+00     2.1602E+09     2.6217E+03     5.5826E+02    -1.7209E+02
    4.3500E+00     2.1602E+09     2.6217E+03     5.5826E+02    -2.6310E-03
    4.3400E+00     1.9307E+09     2.4784E+03     5.0041E+02    -4.1882E-03
    4.3300E+00     1.8004E+09     2.3934E+03     4.6751E+02     3.3947E-03
    4.3200E+00     1.9561E+09     2.4947E+03     5.0683E+02     2.6427E-03
    4.3100E+00     2.1747E+09     2.6304E+03     5.6189E+02    -1.9655E-02
    4.3000E+00     2.1430E+09     2.6112E+03     5.5391E+02    -2.5303E-03
    4.2900E+00     1.9065E+09     2.4629E+03     4.9430E+02    -5.2734E-03
    4.2800E+00     1.8040E+09     2.3957E+03     4.6840E+02     2.9771E-03
    4.2700E+00     1.9823E+09     2.5114E+03     5.1344E+02     2.8674E-03
    4.2600E+00     2.1860E+09     2.6373E+03     5.6474E+02    -9.9311E-03
    4.2500E+00     2.1232E+09     2.5991E+03     5.4894E+02    -2.4760E-03
    4.2400E+00     1.8839E+09     2.4482E+03     4.8860E+02    -7.3488E-03
    4.2300E+00     1.8109E+09     2.4003E+03     4.7016E+02     2.6998E-03
    4.2200E+00     2.0088E+09     2.5281E+03     5.2013E+02     3.1871E-03
    4.2100E+00     2.1941E+09     2.6421E+03     5.6678E+02    -6.7209E-03
    4.2000E+00     2.1013E+09     2.5856E+03     5.4342E+02    -2.4645E-03
    4.1900E+00     1.8633E+09     2.4349E+03     4.8341E+02    -1.2636E-02
    4.1800E+00     1.8212E+09     2.4072E+03     4.7276E+02     2.5159E-03
    4.1700E+00     2.0352E+09     2.5447E+03     5.2678E+02     3.6471E-03
    4.1600E+00     2.1988E+09     2.6449E+03     5.6795E+02    -5.1408E-03
    4.1500E+00     2.0776E+09     2.5710E+03     5.3744E+02    -2.4963E-03
    4.1400E+00     1.8452E+09     2.4230E+03     4.7883E+02    -5.0023E-02
    4.1300E+00     1.8346E+09     2.4160E+03     4.7616E+02     2.3998E-03
    4.1200E+00     2.0610E+09     2.5607E+03     5.3326E+02     4.3329E-03
    4.1100E+00     2.2000E+09     2.6456E+03     5.6825E+02    -4.2147E-03
    4.1000E+00     2.0525E+09     2.5554E+03     5.3113E+02    -2.5757E-03
    4.0900E+00     1.8298E+09     2.4128E+03     4.7494E+02     2.4930E-02
    4.0800E+00     1.8510E+09     2.4268E+03     4.8029E+02     2.3370E-03
    4.0700E+00     2.0856E+09     2.5760E+03     5.3948E+02     5.4250E-03
    4.0600E+00     2.1976E+09     2.6442E+03     5.6766E+02    -3.6178E-03
    4.0500E+00     2.0265E+09     2.5392E+03     5.2457E+02    -2.7124E-03
    4.0400E+00     1.8174E+09     2.4047E+03     4.7180E+02     1.0016E-02
    4.0300E+00     1.8699E+09     2.4392E+03     4.8508E+02     2.3199E-03
    4.0200E+00     2.1088E+09     2.5903E+03     5.4531E+02     7.3759E-03
    4.0100E+00     2.1918E+09     2.6407E+03     5.6619E+02    -3.2114E-03
    4.0000E+00     2.0000E+09     2.5226E+03     5.1790E+02    -2.9238E-03
    3.9900E+00     1.8082E+09     2.3986E+03     4.6948E+02     6.3346E-03
    3.9800E+00     1.8912E+09     2.4530E+03     4.9045E+02     2.3455E-03
    3.9700E+00     2.1301E+09     2.6033E+03     5.5066E+02     1.1727E-02
    3.9600E+00     2.1826E+09     2.6352E+03     5.6388E+02    -2.9272E-03
    3.9500E+00     1.9735E+09     2.5058E+03     5.1122E+02    -3.2412E-03
    3.9400E+00     1.8024E+09     2.3947E+03     4.6801E+02     4.6977E-03
    3.9300E+00     1.9144E+09     2.4680E+03     4.9629E+02     2.4147E-03
    3.9200E+00     2.1490E+09     2.6148E+03     5.5544E+02     2.9267E-02
    3.9100E+00     2.1702E+09     2.6277E+03     5.6076E+02    -2.7278E-03
    3.9000E+00     1.9475E+09     2.4892E+03     5.0466E+02    -3.7226E-03
    3.8900E+00     1.8000E+09     2.3931E+03     4.6741E+02     3.7932E-03
    3.8800E+00     1.9390E+09     2.4838E+03     5.0252E+02     2.5325E-03
    3.8700E+00     2.1654E+09     2.6248E+03     5.5955E+02    -5.8715E-02
    3.8600E+00     2.1548E+09     2.6183E+03     5.5688E+02    -2.5919E-03
    3.8500E+00     1.9224E+09     2.4732E+03     4.9833E+02    -4.4854E-03
    3.8400E+00     1.8012E+09     2.3939E+03     4.6771E+02     3.2357E-03
    3.8300E+00     1.9648E+09     2.5002E+03     5.0902E+02     2.7089E-03
    3.8200E+00     2.1788E+09     2.6329E+03     5.6293E+02    -1.4787E-02
    3.8100E+00     2.1367E+09     2.6073E+03     5.5232E+02    -2.5073E-03
    3.8000E+00     1.8987E+09     2.4579E+03     4.9235E+02    -5.8062E-03
    3.7900E+00     1.8059E+09     2.3970E+03     4.6889E+02     2.8720E-03
    3.7800E+00     1.9912E+09     2.5170E+03     5.1567E+02     2.9617E-03
    3.7700E+00     2.1891E+09     2.6391E+03     5.6552E+02    -8.5513E-03
    3.7600E+00     2.1161E+09     2.5948E+03     5.4715E+02    -2.4675E-03
    3.7500E+00     1.8768E+09     2.4436E+03     4.8681E+02    -8.5159E-03
    3.7400E+00     1.8140E+09     2.4024E+03     4.7094E+02     2.6297E-03
    3.7300E+00     2.0177E+09     2.5337E+03     5.2235E+02     3.3217E-03
    3.7200E+00     2.1960E+09     2.6433E+03     5.6727E+02    -6.0857E-03
    3.7100E+00     2.0935E+09     2.5809E+03     5.4147E+02    -2.4702E-03
    3.7000E+00     1.8570E+09     2.4307E+03     4.8181E+02    -1.6773E-02
    3.6900E+00     1.8253E+09     2.4099E+03     4.7381E+02     2.4706E-03
    3.6800E+00     2.0439E+09     2.5501E+03     5.2896E+02     3.8444E-03
    3.6700E+00     2.1996E+09     2.6454E+03     5.6815E+02    -4.7818E-03
    3.6600E+00     2.0693E+09     2.5659E+03     5.3537E+02    -2.5171E-03
    3.6500E+00     1.8398E+09     2.4194E+03     4.7746E+02    -1.4656E+02
    3.6400E+00     1.8398E+09     2.4194E+03     4.7745E+02     2.3734E-03
    3.6300E+00     2.0693E+09     2.5659E+03     5.3537E+02     4.6379E-03
    3.6200E+00     2.1996E+09     2.6454E+03     5.6815E+02    -3.9883E-03
    3.6100E+00     2.0439E+09     2.5501E+03     5.2896E+02    -2.6142E-03
    3.6000E+00     1.8253E+09     2.4099E+03     4.7381E+02     1.6633E-02
    3.5900E+00     1.8570E+09     2.4307E+03     4.8181E+02     2.3265E-03
    3.5800E+00     2.0935E+09     2.5809E+03     5.4147E+02     5.9416E-03
    3.5700E+00     2.1960E+09     2.6433E+03     5.6727E+02    -3.4655E-03
    3.5600E+00     2.0177E+09     2.5337E+03     5.2236E+02    -2.7734E-03
    3.5500E+00     1.8140E+09     2.4024E+03     4.7094E+02     8.3731E-03
    3.5400E+00     1.8768E+09     2.4436E+03     4.8681E+02     2.3238E-03
    3.5300E+00     2.1161E+09     2.5947E+03     5.4715E+02     8.4067E-03
    3.5200E+00     2.1891E+09     2.6391E+03     5.6552E+02    -3.1055E-03
    3.5100E+00     1.9912E+09     2.5170E+03     5.1567E+02    -3.0157E-03
    3.5000E+00     1.8059E+09     2.3970E+03     4.6889E+02     5.6629E-03
    3.4900E+00     1.8987E+09     2.4579E+03     4.9235E+02     2.3636E-03
    3.4800E+00     2.1366E+09     2.6073E+03     5.5232E+02     1.4641E-02
    3.4700E+00     2.1788E+09     2.6329E+03     5.6293E+02    -2.8526E-03
    3.4600E+00     1.9648E+09     2.5003E+03     5.0902E+02    -3.3793E-03
    3.4500E+00     1.8012E+09     2.3939E+03     4.6771E+02     4.3420E-03
    3.4400E+00     1.9224E+09     2.4732E+03     4.9833E+02     2.4482E-03
    3.4300E+00     2.1548E+09     2.6183E+03     5.5688E+02     5.8531E-02
    3.4200E+00     2.1654E+09     2.6248E+03     5.5955E+02    -2.6762E-03
    3.4100E+00     1.9390E+09     2.4838E+03     5.0252E+02    -3.9367E-03
    3.4000E+00     1.8000E+09     2.3931E+03     4.6741E+02     3.5790E-03
    3.3900E+00     1.9475E+09     2.4892E+03     5.0466E+02     2.5840E-03
    3.3800E+00     2.1702E+09     2.6277E+03     5.6076E+02    -2.9421E-02
    3.3700E+00     2.1490E+09     2.6148E+03     5.5544E+02    -2.5585E-03
    3.3600E+00     1.9144E+09     2.4680E+03     4.9630E+02    -4.8412E-03
    3.3500E+00     1.8024E+09     2.3947E+03     4.6801E+02     3.0976E-03
    3.3400E+00     1.9735E+09     2.5058E+03     5.1122E+02     2.7834E-03
    3.3300E+00     2.1826E+09     2.6352E+03     5.6388E+02    -1.1872E-02
    3.3200E+00     2.1301E+09     2.6033E+03     5.5066E+02    -2.4893E-03
    3.3100E+00     1.8912E+09     2.4530E+03     4.9045E+02    -6.4778E-03
    3.3000E+00     1.8082E+09     2.3986E+03     4.6948E+02     2.7802E-03
    3.2900E+00     2.0000E+09     2.5226E+03     5.1790E+02     3.0677E-03
    3.2800E+00     2.1918E+09     2.6407E+03     5.6619E+02    -7.5202E-03
    3.2700E+00     2.1088E+09     2.5903E+03     5.4531E+02    -2.4637E-03
    3.2600E+00     1.8699E+09     2.4392E+03     4.8508E+02    -1.0158E-02
    3.2500E+00     1.8174E+09     2.4046E+03     4.7180E+02     2.5687E-03
    3.2400E+00     2.0265E+09     2.5392E+03     5.2457E+02     3.4739E-03
    3.2300E+00     2.1976E+09     2.6442E+03     5.6766E+02    -5.5690E-03
    3.2200E+00     2.0856E+09     2.5760E+03     5.3948E+02    -2.4807E-03
    3.2100E+00     1.8510E+09     2.4268E+03     4.8029E+02    -2.5066E-02
    3.2000E+00     1.8298E+09     2.4128E+03     4.7494E+02     2.4320E-03
    3.1900E+00     2.0525E+09     2.5554E+03     5.3112E+02     4.0708E-03
    3.1800E+00     2.2000E+09     2.6456E+03     5.6825E+02    -4.4768E-03
    3.1700E+00     2.0610E+09     2.5607E+03     5.3326E+02    -2.5435E-03
    3.1600E+00     1.8346E+09     2.4160E+03     4.7616E+02     4.9914E-02
    3.1500E+00     1.8452E+09     2.4230E+03     4.7883E+02     2.3526E-03
    3.1400E+00     2.0776E+09     2.5710E+03     5.3744E+02     4.9969E-03
    3.1300E+00     2.1988E+09     2.6449E+03     5.6795E+02    -3.7909E-03
    3.1200E+00     2.0352E+09     2.5447E+03     5.2678E+02    -2.6596E-03
    3.1100E+00     1.8212E+09     2.4072E+03     4.7276E+02     1.2494E-02
    3.1000E+00     1.8633E+09     2.4348E+03     4.8341E+02     2.3208E-03
    3.0900E+00     2.1013E+09     2.5856E+03     5.4341E+02     6.5767E-03
    3.0800E+00     2.1941E+09     2.6421E+03     5.6678E+02    -3.3309E-03
    3.0700E+00     2.0089E+09     2.5281E+03     5.2013E+02    -2.8434E-03
    3.0600E+00     1.8109E+09     2.4003E+03     4.7016E+02     7.2058E-03
    3.0500E+00     1.8839E+09     2.4482E+03     4.8860E+02     2.3323E-03
    3.0400E+00     2.1232E+09     2.5991E+03     5.4894E+02     9.7862E-03
    3.0300E+00     2.1860E+09     2.6373E+03     5.6474E+02    -3.0112E-03
    3.0200E+00     1.9823E+09     2.5114E+03     5.1344E+02    -3.1208E-03
    3.0100E+00     1.8040E+09     2.3957E+03     4.6840E+02     5.1300E-03
    3.0000E+00     1.9064E+09     2.4628E+03     4.9430E+02     2.3866E-03
    2.9900E+00     2.1430E+09     2.6112E+03     5.5391E+02     1.9506E-02
    2.9800E+00     2.1747E+09     2.6304E+03     5.6189E+02    -2.7864E-03
    2.9700E+00     1.9561E+09     2.4947E+03     5.0683E+02    -3.5383E-03
    2.9600E+00     1.8004E+09     2.3934E+03     4.6751E+02     4.0447E-03
    2.9500E+00     1.9307E+09     2.4784E+03     5.0041E+02     2.4873E-03
    2.9400E+00     2.1602E+09     2.6217E+03     5.5825E+02     5.7365E+01
    2.9300E+00     2.1602E+09     2.6217E+03     5.5826E+02    -2.6311E-03
    2.9200E+00     1.9307E+09     2.4785E+03     5.0041E+02    -4.1878E-03
    2.9100E+00     1.8004E+09     2.3934E+03     4.6751E+02     3.3950E-03
    2.9000E+00     1.9561E+09     2.4947E+03     5.0683E+02     2.6426E-03
    2.8900E+00     2.1747E+09     2.6304E+03     5.6189E+02    -1.9663E-02
    2.8800E+00     2.1430E+09     2.6112E+03     5.5392E+02    -2.5304E-03
    2.8700E+00     1.9065E+09     2.4629E+03     4.9430E+02    -5.2728E-03
    2.8600E+00     1.8039E+09     2.3957E+03     4.6840E+02     2.9773E-03
    2.8500E+00     1.9823E+09     2.5114E+03     5.1344E+02     2.8673E-03
    2.8400E+00     2.1860E+09     2.6373E+03     5.6474E+02    -9.9333E-03
    2.8300E+00     2.1232E+09     2.5991E+03     5.4894E+02    -2.4760E-03
    2.8200E+00     1.8839E+09     2.4482E+03     4.8860E+02    -7.3475E-03
    2.8100E+00     1.8109E+09     2.4003E+03     4.7016E+02     2.6999E-03
    2.8000E+00     2.0088E+09     2.5281E+03     5.2013E+02     3.1869E-03
    2.7900E+00     2.1941E+09     2.6421E+03     5.6678E+02    -6.7219E-03
    2.7800E+00     2.1013E+09     2.5856E+03     5.4342E+02    -2.4645E-03
    2.7700E+00     1.8634E+09     2.4349E+03     4.8341E+02    -1.2631E-02
    2.7600E+00     1.8212E+09     2.4072E+03     4.7276E+02     2.5160E-03
    2.7500E+00     2.0352E+09     2.5447E+03     5.2677E+02     3.6468E-03
    2.7400E+00     2.1988E+09     2.6449E+03     5.6795E+02    -5.1414E-03
    2.7300E+00     2.0776E+09     2.5710E+03     5.3745E+02    -2.4963E-03
    2.7200E+00     1.8452E+09     2.4230E+03     4.7883E+02    -4.9955E-02
    2.7100E+00     1.8346E+09     2.4160E+03     4.7616E+02     2.3998E-03
    2.7000E+00     2.0610E+09     2.5607E+03     5.3326E+02     4.3325E-03
    2.6900E+00     2.2000E+09     2.6456E+03     5.6825E+02    -4.2151E-03
    2.6800E+00     2.0525E+09     2.5554E+03     5.3113E+02    -2.5757E-03
    2.6700E+00     1.8298E+09     2.4129E+03     4.7494E+02     2.4947E-02
    2.6600E+00     1.8510E+09     2.4268E+03     4.8028E+02     2.3370E-03
    2.6500E+00     2.0856E+09     2.5760E+03     5.3948E+02     5.4243E-03
    2.6400E+00     2.1976E+09     2.6442E+03     5.6766E+02    -3.6180E-03
    2.6300E+00     2.0265E+09     2.5392E+03     5.2457E+02    -2.7123E-03
    2.6200E+00     1.8174E+09     2.4047E+03     4.7180E+02     1.0018E-02
    2.6100E+00     1.8699E+09     2.4392E+03     4.8508E+02     2.3199E-03
    2.6000E+00     2.1088E+09     2.5903E+03     5.4531E+02     7.3747E-03
    2.5900E+00     2.1918E+09     2.6407E+03     5.6619E+02    -3.2116E-03
    2.5800E+00     2.0000E+09     2.5226E+03     5.1790E+02    -2.9237E-03
    2.5700E+00     1.8082E+09     2.3986E+03     4.6948E+02     6.3356E-03
    2.5600E+00     1.8912E+09     2.4530E+03     4.9044E+02     2.3455E-03
    2.5500E+00     2.1300E+09     2.6033E+03     5.5066E+02     1.1723E-02
    2.5400E+00     2.1826E+09     2.6352E+03     5.6388E+02    -2.9273E-03
    2.5300E+00     1.9735E+09     2.5058E+03     5.1123E+02    -3.2411E-03
    2.5200E+00     1.8024E+09     2.3947E+03     4.6801E+02     4.6983E-03
    2.5100E+00     1.9144E+09     2.4680E+03     4.9629E+02     2.4147E-03
    2.5000E+00     2.1490E+09     2.6148E+03     5.5543E+02     2.9247E-02
    2.4900E+00     2.1702E+09     2.6277E+03     5.6076E+02    -2.7279E-03
    2.4800E+00     1.9475E+09     2.4892E+03     5.0467E+02    -3.7223E-03
    2.4700E+00     1.8000E+09     2.3931E+03     4.6741E+02     3.7935E-03
    2.4600E+00     1.9390E+09     2.4838E+03     5.0252E+02     2.5324E-03
    2.4500E+00     2.1654E+09     2.6248E+03     5.5955E+02    -5.8795E-02
    2.4400E+00     2.1548E+09     2.6183E+03     5.5689E+02    -2.5920E-03
    2.4300E+00     1.9225E+09     2.4732E+03     4.9834E+02    -4.4850E-03
    2.4200E+00     1.8012E+09     2.3939E+03     4.6771E+02     3.2359E-03
    2.4100E+00     1.9648E+09     2.5002E+03     5.0901E+02     2.7088E-03
    2.4000E+00     2.1788E+09     2.6329E+03     5.6293E+02    -1.4792E-02
    2.3900E+00     2.1367E+09     2.6073E+03     5.5232E+02    -2.5073E-03
    2.3800E+00     1.8987E+09     2.4579E+03     4.9235E+02    -5.8054E-03
    2.3700E+00     1.8059E+09     2.3970E+03     4.6889E+02     2.8722E-03
    2.3600E+00     1.9911E+09     2.5170E+03     5.1566E+02     2.9615E-03
    2.3500E+00     2.1891E+09     2.6391E+03     5.6551E+02    -8.5529E-03
    2.3400E+00     2.1161E+09     2.5948E+03     5.4716E+02    -2.4675E-03
    2.3300E+00     1.8768E+09     2.4436E+03     4.8681E+02    -8.5141E-03
    2.3200E+00     1.8140E+09     2.4024E+03     4.7093E+02     2.6298E-03
    2.3100E+00     2.0177E+09     2.5337E+03     5.2235E+02     3.3215E-03
    2.3000E+00     2.1960E+09     2.6433E+03     5.6727E+02    -6.0865E-03
    2.2900E+00     2.0936E+09     2.5809E+03     5.4147E+02    -2.4702E-03
    2.2800E+00     1.8570E+09     2.4307E+03     4.8182E+02    -1.6766E-02
    2.2700E+00     1.8253E+09     2.4099E+03     4.7381E+02     2.4706E-03
    2.2600E+00     2.0439E+09     2.5501E+03     5.2896E+02     3.8441E-03
    2.2500E+00     2.1996E+09     2.6454E+03     5.6815E+02    -4.7823E-03
    2.2400E+00     2.0693E+09     2.5659E+03     5.3537E+02    -2.5171E-03
    2.2300E+00     1.8398E+09     2.4194E+03     4.7746E+02    -2.9313E+01
    2.2200E+00     1.8398E+09     2.4194E+03     4.7745E+02     2.3735E-03
    2.2100E+00     2.0693E+09     2.5659E+03     5.3537E+02     4.6375E-03
    2.2000E+00     2.1996E+09     2.6454E+03     5.6815E+02    -3.9885E-03
    2.1900E+00     2.0439E+09     2.5501E+03     5.2897E+02    -2.6142E-03
    2.1800E+00     1.8253E+09     2.4099E+03     4.7381E+02     1.6641E-02
    2.1700E+00     1.8570E+09     2.4307E+03     4.8181E+02     2.3265E-03
    2.1600E+00     2.0935E+09     2.5809E+03     5.4147E+02     5.9408E-03
    2.1500E+00     2.1961E+09     2.6433E+03     5.6727E+02    -3.4657E-03
    2.1400E+00     2.0177E+09     2.5337E+03     5.2236E+02    -2.7733E-03
    2.1300E+00     1.8140E+09     2.4024E+03     4.7094E+02     8.3750E-03
    2.1200E+00     1.8768E+09     2.4436E+03     4.8680E+02     2.3237E-03
    2.1100E+00     2.1161E+09     2.5947E+03     5.4715E+02     8.4051E-03
    2.1000E+00     2.1891E+09     2.6391E+03     5.6552E+02    -3.1056E-03
    2.0900E+00     1.9912E+09     2.5170E+03     5.1567E+02    -3.0156E-03
    2.0800E+00     1.8059E+09     2.3970E+03     4.6889E+02     5.6637E-03
    2.0700E+00     1.8987E+09     2.4578E+03     4.9234E+02     2.3636E-03
    2.0600E+00     2.1366E+09     2.6073E+03     5.5232E+02     1.4636E-02
    2.0500E+00     2.1788E+09     2.6329E+03     5.6293E+02    -2.8527E-03
    2.0400E+00     1.9648E+09     2.5003E+03     5.0902E+02    -3.3791E-03
    2.0300E+00     1.8012E+09     2.3939E+03     4.6771E+02     4.3424E-03
    2.0200E+00     1.9224E+09     2.4731E+03     4.9833E+02     2.4481E-03
    2.0100E+00     2.1548E+09     2.6183E+03     5.5688E+02     5.8451E-02
    2.0000E+00     2.1654E+09     2.6248E+03     5.5955E+02    -2.6763E-03
    1.9900E+00     1.9391E+09     2.4838E+03     5.0253E+02    -3.9364E-03
    1.9800E+00     1.8000E+09     2.3931E+03     4.6741E+02     3.5792E-03
    1.9700E+00     1.9475E+09     2.4892E+03     5.0466E+02     2.5840E-03
    1.9600E+00     2.1702E+09     2.6277E+03     5.6076E+02    -2.9440E-02
    1.9500E+00     2.1490E+09     2.6149E+03     5.5544E+02    -2.5585E-03
    1.9400E+00     1.9144E+09     2.4680E+03     4.9630E+02    -4.8406E-03
    1.9300E+00     1.8024E+09     2.3947E+03     4.6801E+02     3.0978E-03
    1.9200E+00     1.9735E+09     2.5058E+03     5.1122E+02     2.7833E-03
    1.9100E+00     2.1826E+09     2.6352E+03     5.6388E+02    -1.1875E-02
    1.9000E+00     2.1301E+09     2.6033E+03     5.5067E+02    -2.4893E-03
    1.8900E+00     1.8912E+09     2.4530E+03     4.9045E+02    -6.4768E-03
    1.8800E+00     1.8082E+09     2.3986E+03     4.6948E+02     2.7803E-03
    1.8700E+00     2.0000E+09     2.5225E+03     5.1789E+02     3.0675E-03
    1.8600E+00     2.1918E+09     2.6407E+03     5.6619E+02    -7.5215E-03
    1.8500E+00     2.1088E+09     2.5903E+03     5.4532E+02    -2.4637E-03
    1.8400E+00     1.8700E+09     2.4392E+03     4.8508E+02    -1.0155E-02
    1.8300E+00     1.8174E+09     2.4046E+03     4.7180E+02     2.5688E-03
    1.8200E+00     2.0265E+09     2.5392E+03     5.2457E+02     3.4737E-03
    1.8100E+00     2.1976E+09     2.6442E+03     5.6766E+02    -5.5697E-03
    1.8000E+00     2.0857E+09     2.5760E+03     5.3948E+02    -2.4807E-03
    1.7900E+00     1.8510E+09     2.4268E+03     4.8029E+02    -2.5049E-02
    1.7800E+00     1.8298E+09     2.4128E+03     4.7494E+02     2.4321E-03
    1.7700E+00     2.0525E+09     2.5554E+03     5.3112E+02     4.0705E-03
    1.7600E+00     2.2000E+09     2.6456E+03     5.6825E+02    -4.4772E-03
    1.7500E+00     2.0610E+09     2.5607E+03     5.3327E+02    -2.5434E-03
    1.7400E+00     1.8346E+09     2.4160E+03     4.7616E+02     4.9981E-02
    1.7300E+00     1.8452E+09     2.4230E+03     4.7883E+02     2.3526E-03
    1.7200E+00     2.0775E+09     2.5710E+03     5.3744E+02     4.9963E-03
    1.7100E+00     2.1988E+09     2.6449E+03     5.6795E+02    -3.7912E-03
    1.7000E+00     2.0352E+09     2.5447E+03     5.2678E+02    -2.6595E-03
    1.6900E+00     1.8212E+09     2.4072E+03     4.7276E+02     1.2498E-02
    1.6800E+00     1.8633E+09     2.4348E+03     4.8341E+02     2.3208E-03
    1.6700E+00     2.1013E+09     2.5856E+03     5.4341E+02     6.5757E-03
    1.6600E+00     2.1941E+09     2.6421E+03     5.6678E+02    -3.3311E-03
    1.6500E+00     2.0089E+09     2.5281E+03     5.2014E+02    -2.8434E-03
    1.6400E+00     1.8109E+09     2.4004E+03     4.7016E+02     7.2070E-03
    1.6300E+00     1.8839E+09     2.4482E+03     4.8860E+02     2.3322E-03
    1.6200E+00     2.1232E+09     2.5991E+03     5.4894E+02     9.7837E-03
    1.6100E+00     2.1860E+09     2.6373E+03     5.6475E+02    -3.0114E-03
    1.6000E+00     1.9824E+09     2.5114E+03     5.1345E+02    -3.1207E-03
    1.5900E+00     1.8040E+09     2.3957E+03     4.6841E+02     5.1305E-03
    1.5800E+00     1.9065E+09     2.4629E+03     4.9430E+02     2.3865E-03
    1.5700E+00     2.1430E+09     2.6112E+03     5.5392E+02     1.9494E-02
    1.5600E+00     2.1747E+09     2.6304E+03     5.6190E+02    -2.7867E-03
    1.5500E+00     1.9562E+09     2.4948E+03     5.0685E+02    -3.5384E-03
    1.5400E+00     1.8005E+09     2.3934E+03     4.6753E+02     4.0448E-03
    1.5300E+00     1.9307E+09     2.4785E+03     5.0042E+02     2.4872E-03
    1.5200E+00     2.1603E+09     2.6217E+03     5.5827E+02     1.4928E+01
    1.5100E+00     2.1603E+09     2.6217E+03     5.5828E+02    -2.6315E-03
    1.5000E+00     1.9308E+09     2.4785E+03     5.0045E+02    -4.1885E-03
    1.4900E+00     1.8006E+09     2.3935E+03     4.6755E+02     3.3948E-03
    1.4800E+00     1.9563E+09     2.4948E+03     5.0687E+02     2.6423E-03
    1.4700E+00     2.1749E+09     2.6305E+03     5.6193E+02    -1.9700E-02
    1.4600E+00     2.1432E+09     2.6113E+03     5.5398E+02    -2.5312E-03
    1.4500E+00     1.9068E+09     2.4631E+03     4.9438E+02    -5.2760E-03
    1.4400E+00     1.8043E+09     2.3960E+03     4.6849E+02     2.9768E-03
